Duas Barras (RJ);-;9;-
Duque de Caxias (RJ);-;675;-
Guapimirim (RJ);-;-;-
Itaboraí (RJ);-;-;-
Itaguaí (RJ);-;100;-
Italva (RJ);-;-;-
Itaocara (RJ);-;-;-
Itaperuna (RJ);-;-;-
Japeri (RJ);-;-;-
Laje do Muriaé (RJ);-;-;-
Macuco (RJ);-;2;-
Magé (RJ);-;-;-
Mangaratiba (RJ);-;14;-
Maricá (RJ);-;23;-
Mesquita (RJ);-;179;-
Miguel Pereira (RJ);-;23;-
Natividade (RJ);-;-;-
Nilópolis (RJ);-;190;-
Niterói (RJ);-;758;24
Nova Friburgo (RJ);-;-;-
Nova Iguaçu (RJ);-;560;-
Paraíba do Sul (RJ);-;-;-
Paraty (RJ);-;15;-
Pinheiral (RJ);-;-;-
Piraí (RJ);-;28;-
Porciúncula (RJ);-;-;-
Porto Real (RJ);-;45;-
Quatis (RJ);-;-;-
Queimados (RJ);-;132;-
Resende (RJ);-;393;-
Rio Bonito (RJ);-;-;-
Rio Claro (RJ);-;-;-
Rio das Flores (RJ);-;50;-
Rio das Ostras (RJ);-;223;-
Santa Maria Madalena (RJ);-;6;-
Santo Antônio de Pádua (RJ);-;-;-
São Francisco de Itabapoana (RJ);-;-;-
São Fidélis (RJ);-;68;-
São Gonçalo (RJ);-;720;-
São João de Meriti (RJ);-;-;-
São José de Ubá (RJ);-;-;-
São José do Vale do Rio Preto (RJ);-;-;-
Sapucaia (RJ);-;30;-
Seropédica (RJ);-;53;-
Silva Jardim (RJ);-;19;-
Teresópolis (RJ);-;-;-
Varre-Sai (RJ);-;-;-
Vassouras (RJ);-;-;-
Volta Redonda (RJ);-;901;14
Adamantina (SP);-;141;-
Adolfo (SP);-;26;-
Aguaí (SP);-;130;-
Águas da Prata (SP);-;38;-
Águas de Lindóia (SP);-;235;-
Águas de Santa Bárbara (SP);-;21;-
Águas de São Pedro (SP);-;35;-
Agudos (SP);-;108;-
Alambari (SP);-;6;-
Alfredo Marcondes (SP);-;18;-
Altair (SP);-;13;-
Altinópolis (SP);-;120;-
Alto Alegre (SP);-;28;-
Alumínio (SP);-;27;-
Álvares Florence (SP);-;11;-
Álvares Machado (SP);-;138;-
Álvaro de Carvalho (SP);-;17;-
Alvinlândia (SP);-;11;-
Americana (SP);-;1387;-
Américo Brasiliense (SP);-;104;-
Amparo (SP);-;229;-
Analândia (SP);-;45;-
Andradina (SP);-;211;-
Angatuba (SP);-;65;-
Anhembi (SP);-;28;-
Anhumas (SP);-;17;-
Aparecida (SP);-;-;-
Aparecida d'Oeste (SP);-;19;-
Apiaí (SP);-;50;-
Araçariguama (SP);-;17;-
Araçatuba (SP);-;665;37
Araçoiaba da Serra (SP);-;75;-
Aramina (SP);-;70;-
Arandu (SP);-;21;-
Arapeí (SP);-;6;-
Araraquara (SP);-;1184;-
Araras (SP);-;683;-
Arco-Íris (SP);-;8;-
Arealva (SP);-;31;-
Areias (SP);-;8;-
Areiópolis (SP);-;28;-
Artur Nogueira (SP);-;162;-
Arujá (SP);-;192;-
Aspásia (SP);-;9;-
Assis (SP);-;385;-
Atibaia (SP);-;236;-
Auriflama (SP);-;50;-
Avaí (SP);-;13;-
Avanhandava (SP);-;51;-
Avaré (SP);-;349;-
Bady Bassitt (SP);-;122;-
Balbinos (SP);-;8;-
Bálsamo (SP);-;55;-
Bananal (SP);-;17;-
Barão de Antonina (SP);-;9;-
Barbosa (SP);-;55;-
Bariri (SP);-;201;-
Barra Bonita (SP);-;155;-
Barra do Chapéu (SP);-;8;-
Barra do Turvo (SP);-;17;-
Barrinha (SP);-;78;-
Barueri (SP);-;399;-
Bastos (SP);-;80;-
Batatais (SP);-;-;-
Bauru (SP);-;1406;-
Bento de Abreu (SP);-;16;-
Bernardino de Campos (SP);-;44;-
Bertioga (SP);-;289;-
Bilac (SP);-;85;-
Birigui (SP);-;440;8
Biritiba Mirim (SP);-;71;-
Boa Esperança do Sul (SP);-;-;-
Bocaina (SP);-;55;-
Bofete (SP);-;31;-
Boituva (SP);-;70;-
Bom Jesus dos Perdões (SP);-;125;-
Bom Sucesso de Itararé (SP);-;7;-
Borá (SP);-;5;-
Boracéia (SP);-;22;-
Borborema (SP);-;54;-
Borebi (SP);-;20;-
Botucatu (SP);-;475;-
Bragança Paulista (SP);-;469;-
Braúna (SP);-;21;-
Brejo Alegre (SP);-;10;-
Brodowski (SP);-;105;-
Brotas (SP);-;158;1
Buri (SP);-;35;-
Buritama (SP);-;64;-
Buritizal (SP);-;20;-
Cabrália Paulista (SP);-;32;-
Cabreúva (SP);-;23;-
Caçapava (SP);-;148;-
Cachoeira Paulista (SP);-;72;-
Caconde (SP);-;259;-
Cafelândia (SP);-;121;-
Caiabu (SP);-;17;-
Caieiras (SP);-;152;-
Cajamar (SP);-;100;-
Cajati (SP);-;72;-
Cajuru (SP);-;73;-
Campina do Monte Alegre (SP);-;32;-
Campinas (SP);-;4386;-
Campo Limpo Paulista (SP);-;178;-
Campos do Jordão (SP);-;121;4
Campos Novos Paulista (SP);-;42;-
Cananéia (SP);-;53;-
Canas (SP);-;10;-
Cândido Mota (SP);-;128;-
Cândido Rodrigues (SP);-;20;-
Canitar (SP);-;-;-
Capão Bonito (SP);-;128;-
Capela do Alto (SP);-;28;-
Capivari (SP);-;227;5
Caraguatatuba (SP);-;502;-
Carapicuíba (SP);-;424;-
Cardoso (SP);-;59;-
Casa Branca (SP);-;-;-
Cássia dos Coqueiros (SP);-;9;-
Castilho (SP);-;58;-
Catanduva (SP);-;492;-
Catiguá (SP);-;25;-
Cedral (SP);-;38;-
Cerqueira César (SP);-;70;-
Cerquilho (SP);-;251;-
Cesário Lange (SP);-;44;-
Charqueada (SP);-;33;-
Clementina (SP);-;35;-
Colômbia (SP);-;28;-
Conchal (SP);-;135;18
Conchas (SP);-;42;-
Cordeirópolis (SP);-;60;-
Coroados (SP);-;20;-
Coronel Macedo (SP);-;18;-
Corumbataí (SP);-;20;-
Cosmópolis (SP);-;185;-
Cosmorama (SP);-;-;-
Cotia (SP);-;372;-
Cravinhos (SP);-;161;-
Cristais Paulista (SP);-;40;-
Cruzália (SP);-;12;-
Cubatão (SP);-;147;-
Cunha (SP);-;61;-
Descalvado (SP);-;185;-
Diadema (SP);-;479;-
Dirce Reis (SP);-;9;-
Divinolândia (SP);-;27;-
Dobrada (SP);-;29;-
Dois Córregos (SP);-;111;-
Dolcinópolis (SP);-;14;-
Dourado (SP);-;39;-
Dracena (SP);-;208;-
Duartina (SP);-;43;-
Echaporã (SP);-;24;-
Eldorado (SP);-;29;-
Elias Fausto (SP);-;57;-
Elisiário (SP);-;7;-
Embaúba (SP);-;5;-
Embu das Artes (SP);-;306;-
Embu-Guaçu (SP);-;124;-
Emilianópolis (SP);-;12;-
Engenheiro Coelho (SP);-;44;-
Espírito Santo do Pinhal (SP);-;130;-
Espírito Santo do Turvo (SP);-;15;-
Estrela d'Oeste (SP);-;35;-
Estrela do Norte (SP);-;14;-
Euclides da Cunha Paulista (SP);-;31;-
Fartura (SP);-;48;-
Fernandópolis (SP);-;279;-
Fernando Prestes (SP);-;18;-
Fernão (SP);-;5;-
Ferraz de Vasconcelos (SP);-;259;-
Flora Rica (SP);-;10;-
Floreal (SP);-;17;-
Flórida Paulista (SP);-;68;-
Florínea (SP);-;18;-
Franca (SP);-;1250;-
Francisco Morato (SP);-;168;-
Franco da Rocha (SP);-;204;-
Gabriel Monteiro (SP);-;11;-
Gália (SP);-;26;-
Garça (SP);-;171;-
Gastão Vidigal (SP);-;15;-
Gavião Peixoto (SP);-;30;-
General Salgado (SP);-;57;-
Glicério (SP);-;22;-
Guaimbê (SP);-;27;-
Guaíra (SP);-;266;-
Guapiaçu (SP);-;50;-
Guapiara (SP);-;14;-
Guará (SP);-;69;-
Guaraçaí (SP);-;41;-
Guaraci (SP);-;32;-
Guarani d'Oeste (SP);-;13;-
Guarantã (SP);-;10;-
Guararema (SP);-;42;-
Guaratinguetá (SP);-;459;-
Guareí (SP);-;17;-
Guariba (SP);-;113;-
Guarujá (SP);-;444;-
Guarulhos (SP);-;1737;45
Guatapará (SP);-;42;-
Guzolândia (SP);-;27;-
Holambra (SP);-;49;-
Hortolândia (SP);-;341;-
Iacanga (SP);-;49;-
Iacri (SP);-;26;-
Iaras (SP);-;10;-
Ibaté (SP);-;156;-
Ibirá (SP);-;44;-
Ibirarema (SP);-;21;-
Ibitinga (SP);-;312;-
Ibiúna (SP);-;29;-
Icém (SP);-;20;-
Iepê (SP);-;30;-
Igaraçu do Tietê (SP);-;138;-
Igarapava (SP);-;90;-
Igaratá (SP);-;15;-
Iguape (SP);-;87;-
Ilhabela (SP);-;77;-
Ilha Comprida (SP);-;71;-
Ilha Solteira (SP);-;143;-
Indaiatuba (SP);-;891;-
Indiana (SP);-;31;-
Indiaporã (SP);-;22;-
Inúbia Paulista (SP);-;14;-
Ipaussu (SP);-;37;-
Iperó (SP);-;39;-
Ipeúna (SP);-;37;-
Ipiguá (SP);-;24;-
Iporanga (SP);-;16;-
Ipuã (SP);-;75;-
Iracemápolis (SP);-;100;-
Irapuã (SP);-;31;-
Irapuru (SP);-;35;-
Itaberá (SP);-;42;-
Itaí (SP);-;65;-
Itajobi (SP);-;65;-
Itaju (SP);-;15;-
Itanhaém (SP);-;412;-
Itaoca (SP);-;6;-
Itapecerica da Serra (SP);-;191;-
Itapetininga (SP);-;285;-
Itapeva (SP);-;163;-
Itapevi (SP);-;255;-
Itapira (SP);-;299;300
Itapirapuã Paulista (SP);-;8;-
Itápolis (SP);-;157;-
Itaporanga (SP);-;38;-
Itapuí (SP);-;-;-
Itapura (SP);-;20;-
Itaquaquecetuba (SP);-;462;-
Itararé (SP);-;142;490
Itariri (SP);-;26;-
Itatiba (SP);-;158;-
Itatinga (SP);-;57;-
Itirapina (SP);-;45;1
Itirapuã (SP);-;19;-
Itobi (SP);-;22;-
Itu (SP);-;588;-
Itupeva (SP);-;36;-
Ituverava (SP);-;339;-
Jaborandi (SP);-;23;-
Jaboticabal (SP);-;245;-
Jacareí (SP);-;611;-
Jaci (SP);-;40;-
Jacupiranga (SP);-;51;-
Jaguariúna (SP);-;207;-
Jales (SP);-;228;-
Jambeiro (SP);-;15;-
Jandira (SP);-;153;-
Jardinópolis (SP);-;-;-
Jarinu (SP);-;35;-
Jaú (SP);-;702;-
Jeriquara (SP);-;17;-
Joanópolis (SP);-;30;-
João Ramalho (SP);-;25;-
José Bonifácio (SP);-;239;-
Júlio Mesquita (SP);-;15;-
Jumirim (SP);-;12;-
Jundiaí (SP);-;968;-
Junqueirópolis (SP);-;152;-
Juquiá (SP);-;42;-
Juquitiba (SP);-;30;-
Lagoinha (SP);-;15;-
Laranjal Paulista (SP);-;99;-
Lavínia (SP);-;12;-
Lavrinhas (SP);-;16;-
Leme (SP);-;417;-
Lençóis Paulista (SP);-;277;1
Limeira (SP);-;1034;2
Lindóia (SP);-;22;-
Lins (SP);-;214;-
Lorena (SP);-;207;-
Lourdes (SP);-;13;-
Louveira (SP);-;180;-
Lucélia (SP);-;92;-
Lucianópolis (SP);-;9;-
Luís Antônio (SP);-;72;-
Luiziânia (SP);-;20;-
Lupércio (SP);-;12;-
Lutécia (SP);-;14;-
Macatuba (SP);-;68;-
Macaubal (SP);-;70;-
Macedônia (SP);-;16;-
Magda (SP);-;25;-
Mairinque (SP);-;80;-
Mairiporã (SP);-;69;-
Manduri (SP);-;55;-
Marabá Paulista (SP);-;15;-
Maracaí (SP);-;52;-
Marapoama (SP);-;28;-
Mariápolis (SP);-;19;-
Marília (SP);-;768;-
Marinópolis (SP);-;9;-
Martinópolis (SP);-;90;-
Matão (SP);-;377;-
Mauá (SP);-;611;-
Mendonça (SP);-;25;-
Meridiano (SP);-;21;-
Mesópolis (SP);-;7;-
Miguelópolis (SP);-;83;-
Mineiros do Tietê (SP);-;52;-
Miracatu (SP);-;46;-
Mira Estrela (SP);-;17;-
Mirandópolis (SP);-;173;-
Mirante do Paranapanema (SP);-;56;-
Mirassol (SP);-;295;27
Mirassolândia (SP);-;17;-
Mococa (SP);-;171;-
Mogi das Cruzes (SP);-;795;18
Mogi Guaçu (SP);-;562;-
Mogi Mirim (SP);-;400;-
Mombuca (SP);-;9;-
Monções (SP);-;13;-
Mongaguá (SP);-;315;-
Monte Alegre do Sul (SP);-;36;-
Monte Alto (SP);-;260;-
Monte Aprazível (SP);-;90;-
Monte Azul Paulista (SP);-;110;-
Monte Castelo (SP);-;21;-
Monteiro Lobato (SP);-;8;-
Monte Mor (SP);-;83;-
Morro Agudo (SP);-;114;-
Morungaba (SP);-;34;-
Motuca (SP);-;15;-
Nantes (SP);-;-;-
Narandiba (SP);-;27;-
Nazaré Paulista (SP);-;16;-
Neves Paulista (SP);-;-;-
Nhandeara (SP);-;44;-
Nipoã (SP);-;21;-
Nova Aliança (SP);-;28;-
Nova Campina (SP);-;12;-
Nova Canaã Paulista (SP);-;7;-
Nova Castilho (SP);-;7;-
Nova Granada (SP);-;74;-
Nova Guataporanga (SP);-;11;-
Nova Independência (SP);-;34;-
Nova Luzitânia (SP);-;10;-
Nova Odessa (SP);-;272;5
Novo Horizonte (SP);-;163;-
Nuporanga (SP);-;36;-
Óleo (SP);-;11;-
Olímpia (SP);-;231;-
Onda Verde (SP);-;11;-
Oriente (SP);-;28;-
Orindiúva (SP);-;10;-
Orlândia (SP);-;290;-
Osasco (SP);-;757;-
Oscar Bressane (SP);-;13;-
Osvaldo Cruz (SP);-;132;-
Ourinhos (SP);-;516;-
Ouroeste (SP);-;60;-
Ouro Verde (SP);-;32;-
Pacaembu (SP);-;-;-
Palestina (SP);-;56;-
Palmares Paulista (SP);-;35;-
Palmeira d'Oeste (SP);-;46;-
Palmital (SP);-;98;-
Panorama (SP);-;40;-
Paraguaçu Paulista (SP);-;199;-
Paraibuna (SP);-;38;-
Paraíso (SP);-;25;-
Paranapanema (SP);-;38;-
Paranapuã (SP);-;24;-
Parapuã (SP);-;51;-
Pardinho (SP);-;22;-
Pariquera-Açu (SP);-;58;-
Parisi (SP);-;13;-
Patrocínio Paulista (SP);-;70;-
Paulicéia (SP);-;7;-
Paulínia (SP);-;230;-
Paulistânia (SP);-;7;-
Paulo de Faria (SP);-;29;-
Pederneiras (SP);-;167;-
Pedra Bela (SP);-;7;-
Pedranópolis (SP);-;12;-
Pedregulho (SP);-;47;-
Pedreira (SP);-;272;-
Pedrinhas Paulista (SP);-;13;-
Pedro de Toledo (SP);-;39;-
Penápolis (SP);-;263;1
Pereira Barreto (SP);-;99;1
Pereiras (SP);-;42;-
Peruíbe (SP);-;471;-
Piacatu (SP);-;23;-
Piedade (SP);-;62;-
Pilar do Sul (SP);-;73;-
Pindamonhangaba (SP);-;434;-
Pinhalzinho (SP);-;34;-
Piquerobi (SP);-;14;-
Piquete (SP);-;29;-
Piracaia (SP);-;69;-
Piracicaba (SP);-;1404;-
Piraju (SP);-;111;-
Pirangi (SP);-;56;-
Pirapora do Bom Jesus (SP);-;39;-
Pirapozinho (SP);-;101;-
Pirassununga (SP);-;431;-
Piratininga (SP);-;42;-
Planalto (SP);-;19;-
Platina (SP);-;15;-
Poá (SP);-;252;-
Poloni (SP);-;22;-
Pompéia (SP);-;69;-
Pongaí (SP);-;19;-
Pontal (SP);-;82;-
Pontalinda (SP);-;18;-
Pontes Gestal (SP);-;10;-
Populina (SP);-;21;-
Porangaba (SP);-;18;-
Porto Feliz (SP);-;150;21
Porto Ferreira (SP);-;302;-
Potim (SP);-;35;2
Potirendaba (SP);-;126;-
Pracinha (SP);-;9;-
Pradópolis (SP);-;60;-
Praia Grande (SP);-;616;-
Pratânia (SP);-;13;-
Presidente Alves (SP);-;17;-
Presidente Bernardes (SP);-;42;-
Presidente Epitácio (SP);-;206;-
Presidente Prudente (SP);-;869;-
Promissão (SP);-;169;-
Quadra (SP);-;6;-
Quatá (SP);-;67;-
Queiroz (SP);-;16;-
Queluz (SP);-;14;-
Quintana (SP);-;26;-
Rafard (SP);-;56;-
Rancharia (SP);-;150;-
Redenção da Serra (SP);-;8;-
Regente Feijó (SP);-;99;-
Registro (SP);-;212;-
Restinga (SP);-;24;-
Ribeira (SP);-;5;-
Ribeirão Bonito (SP);-;50;-
Ribeirão Branco (SP);-;15;-
Ribeirão Corrente (SP);-;14;-
Ribeirão do Sul (SP);-;10;-
Ribeirão dos Índios (SP);-;9;-
Ribeirão Grande (SP);-;12;-
Ribeirão Pires (SP);-;347;-
Ribeirão Preto (SP);-;1860;-
Riversul (SP);-;26;-
Rifaina (SP);-;18;-
Rincão (SP);-;51;-
Rinópolis (SP);-;72;-
Rio Claro (SP);-;737;-
Rio das Pedras (SP);-;115;-
Rio Grande da Serra (SP);-;75;-
Riolândia (SP);-;45;-
Rosana (SP);-;121;-
Roseira (SP);-;27;-
Rubiácea (SP);-;20;-
Rubinéia (SP);-;23;-
Sabino (SP);-;30;-
Sagres (SP);-;14;-
Sales (SP);-;40;-
Sales Oliveira (SP);-;60;-
Salesópolis (SP);-;47;-
Salmourão (SP);-;21;-
Saltinho (SP);-;55;-
Salto (SP);-;-;-
Salto de Pirapora (SP);-;77;-
Salto Grande (SP);-;29;-
Sandovalina (SP);-;19;-
Santa Adélia (SP);-;50;-
Santa Albertina (SP);-;36;-
Santa Bárbara d'Oeste (SP);-;678;2
Santa Branca (SP);-;48;-
Santa Clara d'Oeste (SP);-;14;-
Santa Cruz da Conceição (SP);-;45;1
Santa Cruz da Esperança (SP);-;7;-
Santa Cruz das Palmeiras (SP);-;88;-
Santa Cruz do Rio Pardo (SP);-;170;-
Santa Ernestina (SP);-;24;-
Santa Gertrudes (SP);-;62;-
Santa Isabel (SP);-;78;-
Santa Maria da Serra (SP);-;25;-
Santa Mercedes (SP);-;22;-
Santana da Ponte Pensa (SP);-;15;-
Santana de Parnaíba (SP);-;241;-
Santa Rita d'Oeste (SP);-;15;-
Santa Rita do Passa Quatro (SP);-;103;-
Santa Rosa de Viterbo (SP);-;96;-
Santa Salete (SP);-;10;-
Santo Anastácio (SP);-;71;-
Santo André (SP);-;1261;-
Santo Antônio da Alegria (SP);-;-;-
Santo Antônio de Posse (SP);-;62;-
Santo Antônio do Aracanguá (SP);-;47;-
Santo Antônio do Jardim (SP);-;17;-
Santo Antônio do Pinhal (SP);-;10;-
Santo Expedito (SP);-;11;-
Santópolis do Aguapeí (SP);-;18;-
Santos (SP);-;545;-
São Bento do Sapucaí (SP);-;23;-
São Bernardo do Campo (SP);-;1232;-
São Caetano do Sul (SP);-;326;-
São Carlos (SP);-;988;22
São Francisco (SP);-;16;-
São João da Boa Vista (SP);-;363;-
São João das Duas Pontes (SP);-;13;-
São João de Iracema (SP);-;10;-
São João do Pau d'Alho (SP);-;13;-
São Joaquim da Barra (SP);-;252;-
São José da Bela Vista (SP);-;26;-
São José do Rio Preto (SP);-;1858;-
São José dos Campos (SP);-;898;-
São Lourenço da Serra (SP);-;34;-
São Luiz do Paraitinga (SP);-;16;-
São Manuel (SP);-;133;-
São Miguel Arcanjo (SP);-;58;-
São Paulo (SP);-;17305;-
São Pedro (SP);-;131;-
São Pedro do Turvo (SP);-;23;-
São Roque (SP);-;137;-
São Sebastião (SP);-;263;-
São Sebastião da Grama (SP);-;60;-
São Vicente (SP);-;355;-
Sarapuí (SP);-;21;-
Sarutaiá (SP);-;9;-
Sebastianópolis do Sul (SP);-;14;-
Serra Azul (SP);-;23;-
Serrana (SP);-;116;-
Serra Negra (SP);-;95;-
Sertãozinho (SP);-;430;-
Sete Barras (SP);-;21;-
Silveiras (SP);-;15;-
Socorro (SP);-;100;-
Sorocaba (SP);-;1375;-
Sud Mennucci (SP);-;31;-
Sumaré (SP);-;712;37
Suzano (SP);-;619;-
Suzanápolis (SP);-;14;-
Tabapuã (SP);-;88;-
Tabatinga (SP);-;-;-
Taboão da Serra (SP);-;311;-
Taciba (SP);-;28;-
Taguaí (SP);-;27;-
Taiaçu (SP);-;20;-
Taiúva (SP);-;32;-
Tambaú (SP);-;150;-
Tanabi (SP);-;67;-
Tapiraí (SP);-;23;-
Tapiratiba (SP);-;49;-
Taquaral (SP);-;11;-
Taquaritinga (SP);-;270;-
Taquarituba (SP);-;57;-
Taquarivaí (SP);-;10;-
Tarabai (SP);-;32;-
Tarumã (SP);-;52;-
Tatuí (SP);-;250;-
Taubaté (SP);-;608;-
Tejupá (SP);-;26;-
Teodoro Sampaio (SP);-;69;-
Terra Roxa (SP);-;29;-
Tietê (SP);-;138;-
Timburi (SP);-;12;-
Torre de Pedra (SP);-;7;-
Torrinha (SP);-;40;-
Trabiju (SP);-;16;-
Tremembé (SP);-;99;-
Três Fronteiras (SP);-;35;-
Tuiuti (SP);-;8;-
Tupã (SP);-;268;-
Tupi Paulista (SP);-;69;-
Turiúba (SP);-;12;-
Turmalina (SP);-;15;-
Ubarana (SP);-;18;-
Ubatuba (SP);-;156;-
Ubirajara (SP);-;8;-
Uchoa (SP);-;-;-
União Paulista (SP);-;7;-
Urânia (SP);-;43;-
Uru (SP);-;6;-
Urupês (SP);-;-;-
Valentim Gentil (SP);-;56;-
Valinhos (SP);-;616;10
Valparaíso (SP);-;82;-
Vargem (SP);-;25;-
Vargem Grande do Sul (SP);-;340;-
Vargem Grande Paulista (SP);-;74;-
Várzea Paulista (SP);-;222;-
Vera Cruz (SP);-;40;-
Vinhedo (SP);-;343;342
Viradouro (SP);-;90;-
Vista Alegre do Alto (SP);-;45;-
Vitória Brasil (SP);-;6;-
Votorantim (SP);-;365;-
Votuporanga (SP);-;498;-
Zacarias (SP);-;12;-
Chavantes (SP);-;35;-
Estiva Gerbi (SP);-;40;-
Abatiá (PR);-;6;-
Adrianópolis (PR);-;-;-
Agudos do Sul (PR);-;15;-
Almirante Tamandaré (PR);-;232;-
Altamira do Paraná (PR);-;1;-
Altônia (PR);-;52;-
Alto Paraná (PR);-;72;-
Alto Piquiri (PR);-;40;-
Alvorada do Sul (PR);-;-;-
Amaporã (PR);-;-;-
Ampére (PR);-;108;-
Anahy (PR);-;-;-
Andirá (PR);-;60;-
Ângulo (PR);-;-;-
Antonina (PR);-;-;-
Antônio Olinto (PR);-;-;-
Apucarana (PR);-;658;-
Arapongas (PR);-;236;-
Arapoti (PR);-;99;-
Arapuã (PR);-;-;-
Araruna (PR);-;56;-
Araucária (PR);-;495;-
Ariranha do Ivaí (PR);-;-;-
Assaí (PR);-;54;-
Assis Chateaubriand (PR);-;85;-
Astorga (PR);-;141;-
Atalaia (PR);-;-;-
Balsa Nova (PR);-;14;-
Bandeirantes (PR);-;140;-
Barbosa Ferraz (PR);-;31;-
Barracão (PR);-;-;-
Barra do Jacaré (PR);-;-;-
Bela Vista da Caroba (PR);-;-;-
Bela Vista do Paraíso (PR);-;39;-
Bituruna (PR);-;-;-
Boa Esperança (PR);-;-;-
Boa Esperança do Iguaçu (PR);-;-;-
Boa Ventura de São Roque (PR);-;-;-
Boa Vista da Aparecida (PR);-;-;-
Bocaiúva do Sul (PR);-;27;-
Bom Jesus do Sul (PR);-;-;-
Bom Sucesso (PR);-;-;-
Bom Sucesso do Sul (PR);-;-;-
Borrazópolis (PR);-;-;-
Braganey (PR);-;-;-
Brasilândia do Sul (PR);-;-;-
Cafeara (PR);-;-;-
Cafelândia (PR);-;85;-
Cafezal do Sul (PR);-;-;-
Califórnia (PR);-;-;-
Cambará (PR);-;126;-
Cambé (PR);-;483;10
Cambira (PR);-;-;-
Campina da Lagoa (PR);-;-;-
Campina do Simão (PR);-;-;-
Campina Grande do Sul (PR);-;150;-
Campo Bonito (PR);-;-;-
Campo do Tenente (PR);-;-;-
Campo Largo (PR);-;466;-
Campo Magro (PR);-;42;-
Campo Mourão (PR);-;523;-
Cândido de Abreu (PR);-;30;-
Candói (PR);-;108;-
Cantagalo (PR);-;25;-
Capanema (PR);-;81;-
Capitão Leônidas Marques (PR);-;-;-
Carambeí (PR);-;77;-
Carlópolis (PR);-;76;-
Cascavel (PR);-;941;5
Castro (PR);-;231;-
Catanduvas (PR);-;-;-
Centenário do Sul (PR);-;-;-
Cerro Azul (PR);-;1;-
Céu Azul (PR);-;30;-
Chopinzinho (PR);-;63;-
Cianorte (PR);-;250;-
Cidade Gaúcha (PR);-;89;-
Clevelândia (PR);-;78;-
Colombo (PR);-;579;-
Colorado (PR);-;172;-
Congonhinhas (PR);-;-;-
Conselheiro Mairinck (PR);-;18;-
Contenda (PR);-;56;-
Corbélia (PR);-;54;-
Cornélio Procópio (PR);-;238;-
Coronel Domingos Soares (PR);-;-;-
Coronel Vivida (PR);-;55;-
Corumbataí do Sul (PR);-;27;-
Cruzeiro do Iguaçu (PR);-;-;-
Cruzeiro do Oeste (PR);-;111;-
Cruzeiro do Sul (PR);-;-;-
Cruz Machado (PR);-;2;-
Cruzmaltina (PR);-;-;-
Curitiba (PR);-;5993;-
Curiúva (PR);-;-;-
Diamante do Norte (PR);-;7;-
Diamante do Sul (PR);-;-;-
Diamante D'Oeste (PR);-;-;-
Dois Vizinhos (PR);-;129;-
Douradina (PR);-;-;-
Doutor Camargo (PR);-;57;-
Enéas Marques (PR);-;-;-
Engenheiro Beltrão (PR);-;21;-
Esperança Nova (PR);-;-;-
Entre Rios do Oeste (PR);-;-;-
Espigão Alto do Iguaçu (PR);-;-;-
Farol (PR);-;-;-
Faxinal (PR);-;56;-
Fazenda Rio Grande (PR);-;355;-
Fênix (PR);-;-;-
Fernandes Pinheiro (PR);-;-;-
Figueira (PR);-;9;-
Floraí (PR);-;7;-
Flor da Serra do Sul (PR);-;-;-
Floresta (PR);-;-;-
Florestópolis (PR);-;41;-
Flórida (PR);-;16;-
Formosa do Oeste (PR);-;-;-
Foz do Iguaçu (PR);-;1142;1
Francisco Alves (PR);-;-;-
Francisco Beltrão (PR);-;366;-
Foz do Jordão (PR);-;-;-
General Carneiro (PR);-;30;-
Godoy Moreira (PR);-;-;-
Goioerê (PR);-;121;-
Goioxim (PR);-;-;-
Grandes Rios (PR);-;-;-
Guaíra (PR);-;116;-
Guairaçá (PR);-;-;-
Guamiranga (PR);-;-;-
Guapirama (PR);-;5;-
Guaporema (PR);-;-;-
Guaraci (PR);-;-;-
Guaraniaçu (PR);-;27;-
Guarapuava (PR);-;786;-
Guaraqueçaba (PR);-;23;-
Guaratuba (PR);-;323;-
Honório Serpa (PR);-;-;-
Ibaiti (PR);-;45;-
Ibema (PR);-;-;-
Ibiporã (PR);-;263;-
Icaraíma (PR);-;-;-
Iguaraçu (PR);-;-;-
Iguatu (PR);-;-;-
Imbaú (PR);-;32;-
Imbituva (PR);-;100;-
Inácio Martins (PR);-;20;-
Inajá (PR);-;-;-
Indianópolis (PR);-;-;-
Ipiranga (PR);-;30;-
Iporã (PR);-;40;-
Iracema do Oeste (PR);-;-;-
Irati (PR);-;273;-
Iretama (PR);-;-;-
Itaguajé (PR);-;-;-
Itaipulândia (PR);-;29;-
Itambaracá (PR);-;35;-
Itambé (PR);-;35;-
Itapejara d'Oeste (PR);-;-;-
Itaperuçu (PR);-;39;-
Itaúna do Sul (PR);-;-;-
Ivaí (PR);-;36;-
Ivaiporã (PR);-;51;-
Ivaté (PR);-;19;-
Ivatuba (PR);-;-;-
Jaboti (PR);-;-;-
Jacarezinho (PR);-;161;-
Jaguapitã (PR);-;62;-
Jaguariaíva (PR);-;152;-
Jandaia do Sul (PR);-;54;-
Janiópolis (PR);-;-;-
Japira (PR);-;-;-
Japurá (PR);-;40;-
Jardim Alegre (PR);-;-;-
Jardim Olinda (PR);-;-;-
Jataizinho (PR);-;55;-
Jesuítas (PR);-;-;-
Joaquim Távora (PR);-;43;-
Jundiaí do Sul (PR);-;-;-
Juranda (PR);-;-;-
Jussara (PR);-;47;-
Kaloré (PR);-;-;-
Lapa (PR);-;116;-
